enrollment_measure,match_key_name,match_key,student_rows,cod_sies,matricula_titles,matricula_generic_areas,mifuturo_rows_for_key,mifuturo_rows_with_income_for_key,example_cod_sies,example_matricula_titles,mifuturo_example_titles
last_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || INGENIERIA COMERCIAL,2253,6,1,1,1,1,I20S4C1J1V1 | I20S1C1J1V1 | I20S2C1J1V1 | I20S1C1J2V3 | I20S3C1J1V1 | I20S3C1J2V3,INGENIERIA COMERCIAL,Ingeniería Comercial
last_ingreso,inst_type_generic,70 || UNIVERSIDADES || UNIVERSIDAD DE CHILE || INGENIERIA COMERCIAL,2252,1,1,1,1,1,I70S1C58J1V1,INGENIERIA COMERCIAL,Ingeniería Comercial
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || DISENO GRAFICO,2251,7,1,1,,,I111S9C39J2V1 | I111S4C39J1V1 | I111S10C39J1V1 | I111S3C39J1V1 | I111S9C39J1V1 | I111S6C39J1V1 | I111S22C39J1V1,DISEÑO GRAFICO,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || PSICOPEDAGOGIA,2240,44,1,1,,,I143S28C100J4V1 | I143S5C100J1V1 | I143S13C100J1V1 | I143S0C100J1V1 | I143S26C100J1V1 | I143S15C100J2V1 | I143S9C100J2V1 | I143S27C100J2V2,PSICOPEDAGOGIA,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN DEPORTE RECREACION Y PREPARACION FISICA,2220,61,2,1,,,I143S15C202J2V2 | I143S9C42J2V2 | I143S21C42J2V1 | I143S2C42J2V2 | I143S23C202J1V1 | I143S23C42J2V1 | I143S23C202J2V2 | I143S10C42J1V2,PERSONAL TRAINER | TECNICO DEPORTIVO,
last_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || ADMINISTRACION DE EMPRESAS E ING ASOCIADAS,2194,2,1,1,,,I117S1C2J4V1 | I117S1C2J4V2,INGENIERIA EN ADMINISTRACION DE EMPRESAS,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || INGENIERIA INDUSTRIAL,2181,28,1,1,,,I143S6C707J1V1 | I143S28C707J4V1 | I143S23C707J1V1 | I143S5C707J2V1 | I143S17C707J1V1 | I143S0C707J2V1 | I143S29C707J2V1 | I143S31C707J2V1,INGENIERIA INDUSTRIAL,
last_ingreso,inst_type_generic,116 || INSTITUTOS PROFESIONALES || IP SANTO TOMAS || INGENIERIA EN COMPUTACION E INFORMATICA,2177,13,1,1,,,I116S2C8J1V1 | I116S32C8J2V1 | I116S25C8J1V1 | I116S2C8J2V1 | I116S31C8J2V1 | I116S8C8J1V1 | I116S31C8J1V1 | I116S9C8J2V1,INGENIERIA EN INFORMATICA,
last_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || DERECHO,2171,17,1,1,1,1,I13S5C9J1V1 | I13S9C9J1V1 | I13S17C9J1V1 | I13S11C9J1V1 | I13S17C9J2V1 | I13S1C9J2V1 | I13S1C9J1V1 | I13S10C9J1V1,DERECHO,Derecho
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN CONSTRUCCION Y OBRAS CIVILES,2149,34,1,1,,,I143S31C26J2V2 | I143S27C26J2V2 | I143S20C26J2V2 | I143S23C26J2V2 | I143S31C26J1V1 | I143S21C26J2V2 | I143S12C26J2V2 | I143S6C26J2V2,TECNICO EN CONSTRUCCION,
last_ingreso,inst_type_generic,23 || UNIVERSIDADES || UNIVERSIDAD ADOLFO IBANEZ || INGENIERIA CIVIL PLAN COMUN Y LICENCIATURA EN CIENCIAS DE LA INGENIERIA,2122,2,1,1,1,1,I23S2C253J1V1 | I23S1C253J1V1,"INGENIERIA CIVIL, PLAN COMUN",Ingeniería Civil
last_ingreso,inst_type_generic,218 || CENTROS DE FORMACION TECNICA || CFT DE ENAC || TECNICO EN PELUQUERIA Y ESTETICA,2120,4,2,1,1,0,I218S1C152J2V2 | I218S1C152J1V2 | I218S1C163J1V1 | I218S1C163J2V1,TECNICO EN COSMETOLOGIA Y ESTETICA INTEGRAL | TECNICO ESTILISTA Y ADMINISTRADOR DE SALON,Técnico en Cosmetología y Estética Integral
last_ingreso,inst_type_generic,116 || INSTITUTOS PROFESIONALES || IP SANTO TOMAS || ADMINISTRACION DE EMPRESAS E ING ASOCIADAS,2118,18,2,1,,,I116S34C51J1V1 | I116S39C51J2V1 | I116S8C51J2V1 | I116S40C221J4V1 | I116S36C51J1V1 | I116S10C51J1V1 | I116S6C51J2V1 | I116S2C51J2V1,INGENIERIA DE EJECUCION EN ADMINISTRACION | INGENIERIA EN ADMINISTRACION DE EMPRESAS,
last_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || ODONTOLOGIA,2117,4,1,1,1,1,I39S2C18J1V1 | I39S6C18J1V1 | I39S7C18J1V1 | I39S8C18J1V1,ODONTOLOGIA,Odontología
last_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO DENTAL Y ASISTENTE DE ODONTOLOGIA,2116,13,1,1,1,1,I260S8C276J1V1 | I260S35C276J1V1 | I260S3C276J1V1 | I260S2C276J1V1 | I260S42C276J1V1 | I260S41C276J1V1 | I260S45C276J1V1 | I260S34C276J1V1,TECNICO EN ODONTOLOGIA MENCION HIGIENISTA DENTAL,Técnico en Odontología
last_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || KINESIOLOGIA,2114,3,1,1,1,1,I20S4C21J1V1 | I20S2C21J1V1 | I20S3C21J1V1,KINESIOLOGIA,Kinesiología
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO VETERINARIO,2107,6,1,1,,,I111S2C110J2V1 | I111S12C110J1V1 | I111S2C110J1V1 | I111S20C110J1V1 | I111S15C110J1V1 | I111S20C110J2V1,TECNICO VETERINARIO Y PECUARIO,
last_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || ENFERMERIA,2097,3,1,1,1,1,I20S4C31J1V1 | I20S1C31J1V1 | I20S3C31J1V1,ENFERMERIA,Enfermería
last_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || INGENIERIA EN SEGURIDAD PRIVADA,2075,3,2,1,,,I152S10C325J4V2 | I152S10C472J4V1 | I152S10C325J4V1,INGENIERIA EN ADMINISTRACION MENCION SEGURIDAD PRIVADA | INGENIERIA EN ADMINISTRACION DE SEGURIDAD PRIVADA,
last_ingreso,inst_type_generic,456 || CENTROS DE FORMACION TECNICA || CFT CEDUC UCN || TECNICO EN MANTENIMIENTO INDUSTRIAL,2067,13,2,1,1,1,I456S1C10J2V1 | I456S3C10J1V1 | I456S1C10J1V1 | I456S4C10J2V1 | I456S2C10J1V1 | I456S2C10J2V1 | I456S6C10J1V1 | I456S5C10J1V1,MAQUINARIA PESADA | MANTENIMIENTO INDUSTRIAL Y MECATRONICA,"Técnico en Maquinaria Pesada, Mantenimiento Industrial y Mecatrónica"
last_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO AGROPECUARIO,2033,12,2,1,1,1,I260S25C43J1V1 | I260S34C50J1V1 | I260S8C43J2V1 | I260S21C43J1V1 | I260S41C43J1V1 | I260S5C43J1V1 | I260S41C43J2V1 | I260S1C43J2V1,TECNICO AGRICOLA | TECNICO AGRICOLA Y GANADERO,Técnico Agrícola y Ganadero
last_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || KINESIOLOGIA,2031,12,1,1,1,1,I13S17C31J1V1 | I13S9C31J1V1 | I13S16C31J1V1 | I13S3C31J1V1 | I13S4C31J1V1 | I13S2C31J1V1 | I13S11C31J1V1 | I13S5C31J1V1,KINESIOLOGIA,Kinesiología
last_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || MEDICINA VETERINARIA,2014,3,1,1,1,0,I39S6C17J1V1 | I39S2C17J1V1 | I39S8C17J1V1,MEDICINA VETERINARIA,Medicina Veterinaria
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN CONTABILIDAD GENERAL,2001,33,1,1,,,I143S28C9J4V1 | I143S25C9J2V1 | I143S20C9J1V1 | I143S30C9J2V2 | I143S8C9J2V2 | I143S23C9J2V2 | I143S12C9J2V2 | I143S23C9J1V1,CONTABILIDAD GENERAL,
last_ingreso,inst_type_generic,218 || CENTROS DE FORMACION TECNICA || CFT DE ENAC || TECNICO EN ENFERMERIA,1996,2,1,1,1,1,I218S1C10J1V2 | I218S1C10J3V2,TECNICO EN ENFERMERIA,Técnico en Enfermería
last_ingreso,inst_type_generic,4 || UNIVERSIDADES || UNIVERSIDAD CENTRAL DE CHILE || PSICOLOGIA,1981,4,1,1,1,1,I4S1C6J2V1 | I4S9C6J1V1 | I4S7C6J2V1 | I4S7C6J1V1,PSICOLOGIA,Psicología
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN LOGISTICA,1975,20,2,1,,,I111S22C422J2V1 | I111S21C422J1V1 | I111S10C422J2V1 | I111S9C422J2V1 | I111S22C422J1V1 | I111S10C422J1V1 | I111S20C309J2V1 | I111S24C422J1V1,TECNICO EN GESTION LOGISTICA | TECNICO EN GESTION LOGISTICA PEV,
last_ingreso,inst_type_generic,100 || INSTITUTOS PROFESIONALES || IP INACAP || INGENIERIA EN LOGISTICA,1962,24,1,1,,,I100S30C119J1V1 | I100S34C119J1V1 | I100S23C119J1V1 | I100S15C119J2V1 | I100S13C119J2V1 | I100S20C119J2V1 | I100S40C119J2V1 | I100S13C119J1V1,INGENIERIA EN LOGISTICA,
last_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || INGENIERIA EN MINAS,1955,1,1,1,,,I117S1C115J4V1,INGENIERIA EN MINAS,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || CONSTRUCCION CIVIL,1926,34,1,1,,,I143S10C23J2V2 | I143S17C23J2V2 | I143S17C23J1V1 | I143S2C23J2V2 | I143S20C23J1V1 | I143S23C23J2V2 | I143S9C23J2V2 | I143S22C23J1V1,CONSTRUCCION CIVIL,
last_ingreso,inst_type_generic,113 || INSTITUTOS PROFESIONALES || IP IPG || NA,1920,42,41,1,,,I113S13C594J4V1 | I113S13C411J4V2 | I113S13C316J4V1 | I113S13C459J4V1 | I113S13C496J4V1 | I113S13C61J4V1 | I113S13C604J4V1 | I113S13C587J4V1,TECNICO EN AUTOMATIZACION Y CONTROL | INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION RR.HH. | TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RR.HH. | TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL | TECNICO DE NIVEL SUPERIOR EN GESTION LOGISTICA | TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA | INGENIERIA EN MARKETING DIGITAL | INGENIERIA EN CIBERSEGURIDAD,
last_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || TECNICO EN LOGISTICA,1911,1,1,1,,,I117S1C60J4V1,TECNICO DE NIVEL SUPERIOR EN LOGISTICA,
last_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO AGROPECUARIO,1895,17,1,1,1,1,I430S22C331J2V1 | I430S28C331J1V1 | I430S10C331J2V1 | I430S20C331J1V1 | I430S29C331J2V1 | I430S33C331J1V1 | I430S10C331J1V1 | I430S22C331J1V1,TECNICO AGRICOLA,Tecnología Agrícola y Producción Ganadera
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN INSTRUMENTACION AUTOMATIZACION Y CONTROL INDUSTRIAL,1892,24,1,1,,,I143S28C654J4V1 | I143S5C654J2V1 | I143S32C654J1V1 | I143S2C654J2V1 | I143S33C654J2V1 | I143S9C654J2V1 | I143S23C654J2V1 | I143S17C654J2V1,TECNICO EN AUTOMATIZACION Y CONTROL INDUSTRIAL,
last_ingreso,inst_type_generic,139 || INSTITUTOS PROFESIONALES || IP DR VIRGINIO GOMEZ G || TECNICO EN ENFERMERIA,1883,6,2,1,,,I139S2C28J1V1 | I139S1C28J1V1 | I139S3C28J1V1 | I139S1C218J2V1 | I139S3C218J2V1 | I139S2C218J2V1,TECNICO EN ENFERMERIA | TECNICO EN ENFERMERIA MENCION ATENCION A PERSONAS MAYORES,
last_ingreso,inst_type_generic,70 || UNIVERSIDADES || UNIVERSIDAD DE CHILE || DERECHO,1859,1,1,1,1,1,I70S1C21J1V1,DERECHO,Derecho
last_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || TECNOLOGIA MEDICA,1806,3,1,1,1,1,I20S1C23J1V1 | I20S4C23J1V1 | I20S3C23J1V1,TECNOLOGIA MEDICA,Tecnología Médica
last_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || MEDICINA VETERINARIA,1806,6,1,1,1,1,I13S10C1J1V1 | I13S1C1J1V1 | I13S6C1J1V1 | I13S16C1J1V1 | I13S7C1J1V1 | I13S11C1J1V1,MEDICINA VETERINARIA,Medicina Veterinaria
last_ingreso,inst_type_generic,367 || CENTROS DE FORMACION TECNICA || CFT SAN AGUSTIN || TECNICO ASISTENTE DEL EDUCADOR DE PARVULOS,1799,8,1,1,1,1,I367S3C16J1V1 | I367S1C16J1V1 | I367S2C16J1V1 | I367S4C16J1V1 | I367S3C16J2V1 | I367S2C16J2V1 | I367S1C16J2V1 | I367S4C16J2V1,TECNICO EN PARVULOS Y BASICA,Técnico de Párvulos y Básica
last_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || TECNOLOGIA MEDICA,1796,4,1,1,1,1,I39S7C9J1V1 | I39S2C9J1V1 | I39S8C9J1V1 | I39S6C9J1V1,TECNOLOGIA MEDICA,Tecnología Médica
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || INGENIERIA EN PREVENCION DE RIESGOS,1794,11,1,1,,,I111S23C24J1V1 | I111S3C24J1V1 | I111S15C24J2V1 | I111S2C24J1V1 | I111S20C24J1V1 | I111S7C24J1V1 | I111S12C24J1V1 | I111S20C24J2V1,INGENIERIA EN PREVENCION DE RIESGOS,
last_ingreso,inst_type_generic,100 || INSTITUTOS PROFESIONALES || IP INACAP || INGENIERIA AGRICOLA,1786,14,1,1,,,I100S35C169J1V1 | I100S23C169J1V1 | I100S26C169J1V1 | I100S28C169J1V1 | I100S37C169J1V1 | I100S31C169J1V1 | I100S32C169J1V1 | I100S29C169J1V1,INGENIERIA AGRICOLA,
last_ingreso,inst_type_generic,86 || UNIVERSIDADES || PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE || INGENIERIA COMERCIAL,1785,1,1,1,1,1,I86S5C57J1V1,INGENIERIA COMERCIAL,Ingeniería Comercial
last_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN TURISMO Y HOTELERIA,1774,36,3,1,1,1,I430S14C280J1V1 | I430S9C280J1V1 | I430S14C310J1V1 | I430S14C358J1V1 | I430S9C358J1V1 | I430S22C358J1V1 | I430S28C358J1V1 | I430S33C310J1V1,TURISMO | HOTELERIA Y SERVICIOS | GESTION TURISTICA,Técnico en Turismo y en Hotelería y Servicios
last_ingreso,inst_type_generic,9 || UNIVERSIDADES || UNIVERSIDAD DEL ALBA || PSICOLOGIA,1760,9,2,1,1,1,I9S1C7J4V2 | I9S2C7J1V1 | I9S1C7J2V1 | I9S8C7J1V1 | I9S2C7J2V1 | I9S1C7J1V1 | I9S9C7J2V1 | I9S9C7J1V1,ADVANCE PSICOLOGIA | PSICOLOGIA,Psicología
last_ingreso,inst_type_generic,100 || INSTITUTOS PROFESIONALES || IP INACAP || INGENIERIA EN MINAS,1754,11,1,1,,,I100S5C126J1V1 | I100S20C126J2V1 | I100S16C126J1V1 | I100S20C126J1V1 | I100S13C126J2V1 | I100S15C126J2V1 | I100S13C126J1V1 | I100S15C126J1V1,INGENIERIA EN MINAS,
last_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN MINERIA,1735,17,2,1,1,1,I430S3C307J1V1 | I430S12C307J1V1 | I430S1C307J1V1 | I430S4C307J2V1 | I430S4C307J1V1 | I430S4C334J1V1 | I430S5C307J1V1 | I430S12C307J2V1,TECNICO EN MINERIA | TECNICO EN MANTENIMIENTO DE PLANTAS MINERAS,Técnico en Minería
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || INGENIERIA EN CONECTIVIDAD Y REDES,1704,22,1,1,,,I111S5C50J2V1 | I111S15C50J2V1 | I111S9C50J1V1 | I111S22C50J2V1 | I111S10C50J1V1 | I111S5C50J1V1 | I111S4C50J1V1 | I111S20C50J1V1,INGENIERIA EN CONECTIVIDAD Y REDES,
last_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || QUIMICA Y FARMACIA,1700,4,1,1,1,1,I39S6C28J1V1 | I39S2C28J1V1 | I39S8C28J1V1 | I39S7C28J1V1,QUIMICA Y FARMACIA,Química y Farmacia
last_ingreso,inst_type_generic,19 || UNIVERSIDADES || UNIVERSIDAD DE LAS AMERICAS || KINESIOLOGIA,1688,6,1,1,1,1,I19S3C98J1V1 | I19S5C98J1V1 | I19S6C98J1V1 | I19S1C98J1V1 | I19S2C98J1V1 | I19S4C98J1V1,KINESIOLOGIA,Kinesiología
last_ingreso,inst_type_generic,31 || UNIVERSIDADES || UNIVERSIDAD AUTONOMA DE CHILE || INGENIERIA COMERCIAL,1679,8,1,1,1,1,I31S3C1J1V1 | I31S1C1J1V1 | I31S1C1J2V1 | I31S4C1J1V1 | I31S2C1J1V1 | I31S2C1J2V1 | I31S4C1J2V1 | I31S3C1J2V1,INGENIERIA COMERCIAL,Ingeniería Comercial
last_ingreso,inst_type_generic,86 || UNIVERSIDADES || PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE || BACHILLERATO Y O LICENCIATURA EN CIENCIAS BASICAS,1656,3,3,1,,,I86S5C301J1V1 | I86S5C1140J1V1 | I86S5C1311J1V1,COLLEGE CIENCIAS NATURALES Y MATEMATICAS (LICENCIATURA) | LICENCIATURA EN INGENIERIA EN CIENCIA DE DATOS | BACHILLERATO EN CIENCIAS NATURALES Y MATEMATICA,
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN GASTRONOMIA Y COCINA,1651,10,1,1,,,I111S3C8J1V1 | I111S22C8J1V2 | I111S22C8J1V1 | I111S2C8J1V1 | I111S22C8J2V1 | I111S2C8J2V2 | I111S22C8J2V2 | I111S2C8J2V1,GASTRONOMIA,
last_ingreso,inst_type_generic,45 || UNIVERSIDADES || UNIVERSIDAD DEL DESARROLLO || INGENIERIA COMERCIAL,1649,3,2,1,1,1,I45S4C756J1V1 | I45S1C2J1V1 | I45S2C2J1V1,BACHILLERATO EN INGENIERIA COMERCIAL | INGENIERIA COMERCIAL,Ingeniería Comercial
last_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO EN CONSTRUCCION Y OBRAS CIVILES,1648,14,1,1,1,1,I260S11C78J1V1 | I260S34C78J2V1 | I260S37C78J2V1 | I260S42C78J2V1 | I260S25C78J1V1 | I260S38C78J2V1 | I260S41C78J2V1 | I260S50C78J2V1,TECNICO EN CONSTRUCCIONES CIVILES,Técnico en Construcciones Civiles
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO DENTAL Y ASISTENTE DE ODONTOLOGIA,1645,31,1,1,,,I143S27C92J1V1 | I143S26C92J1V1 | I143S20C92J1V1 | I143S5C92J1V1 | I143S20C92J2V1 | I143S5C92J2V1 | I143S15C92J2V1 | I143S30C92J1V1,TECNICO EN ODONTOLOGIA,
last_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || OBSTETRICIA Y PUERICULTURA,1632,4,1,1,1,1,I39S8C145J1V1 | I39S2C145J1V1 | I39S6C145J1V1 | I39S7C145J1V1,OBSTETRICIA,Obstetricia
last_ingreso,inst_type_generic,88 || UNIVERSIDADES || UNIVERSIDAD TECNICA FEDERICO SANTA MARIA || NA,1622,22,14,1,,,I88S2C531J1V1 | I88S1C492J1V2 | I88S4C14J1V3 | I88S1C13J1V3 | I88S6C16J1V2 | I88S6C11J1V2 | I88S6C492J1V2 | I88S6C93J1V2,TECNICO UNIVERSITARIO EN CIENCIA DE DATOS | INGENIERIA CIVIL FISICA | INGENIERIA CIVIL INDUSTRIAL | INGENIERIA CIVIL INFORMATICA | INGENIERIA CIVIL MATEMATICA | INGENIERIA CIVIL ELECTRICA | INGENIERIA CIVIL TELEMATICA | INGENIERIA CIVIL EN BIOTECNOLOGIA,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO JURIDICO,1619,34,1,1,,,I143S28C30J4V1 | I143S13C30J2V2 | I143S13C30J1V1 | I143S26C30J2V2 | I143S25C30J2V1 | I143S23C30J2V1 | I143S17C30J2V2 | I143S0C30J2V1,TECNICO JURIDICO,
last_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN FARMACIA,1604,15,1,1,1,0,I430S30C144J1V1 | I430S20C144J1V2 | I430S27C144J1V1 | I430S15C144J2V1 | I430S37C144J1V2 | I430S28C144J1V1 | I430S22C144J1V1 | I430S12C144J1V1,TECNICO EN FARMACIA,Técnico en Farmacia
last_ingreso,inst_type_generic,100 || INSTITUTOS PROFESIONALES || IP INACAP || INGENIERIA EN AUTOMATIZACION INSTRUMENTACION Y CONTROL,1582,24,2,1,,,I100S20C301J1V1 | I100S15C301J1V1 | I100S41C301J2V1 | I100S14C301J2V1 | I100S35C301J1V1 | I100S40C301J2V1 | I100S41C301J1V1 | I100S5C301J2V1,INGENIERIA EN AUTOMATIZACION Y ROBOTICA | INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL,
last_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || ADMINISTRACION DE EMPRESAS E ING ASOCIADAS,1579,7,3,1,,,I152S10C107J4V1 | I152S10C383J4V1 | I152S10C107J4V4 | I152S10C363J4V2 | I152S12C107J2V2 | I152S10C107J2V5 | I152S9C107J2V1,INGENIERIA EN ADMINISTRACION DE EMPRESAS | INGENIERIA EN GESTION DE CENTROS DE SALUD | INGENIERIA DE EJECUCION EN ADMINISTRACION MENCION GESTION Y DESARROLLO LOCAL Y REGIONAL,
last_ingreso,inst_type_generic,106 || INSTITUTOS PROFESIONALES || IP PROVIDENCIA || ADMINISTRACION DE EMPRESAS E ING ASOCIADAS,1566,8,4,1,,,I106S6C262J4V1 | I106S6C304J4V2 | I106S6C306J4V2 | I106S6C306J4V4 | I106S6C262J4V2 | I106S6C305J4V2 | I106S6C304J4V4 | I106S6C305J4V4,INGENIERIA EN ADMINISTRACION MENCION MARKETING O FINANZAS O RECURSOS HUMANOS | INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS | INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS | INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,
last_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || TECNICO EN PREVENCION DE RIESGOS,1556,1,1,1,,,I117S1C35J4V1,TECNICO EN PREVENCION DE RIESGOS,
last_ingreso,inst_type_generic,123 || INSTITUTOS PROFESIONALES || IP DE CHILE || TRABAJO SOCIAL,1554,10,1,1,,,I123S2C18J2V1 | I123S1C18J2V1 | I123S5C18J1V1 | I123S2C18J4V1 | I123S2C18J1V1 | I123S1C18J1V1 | I123S3C18J2V1 | I123S5C18J2V1,TRABAJO SOCIAL,
last_ingreso,inst_type_generic,629 || CENTROS DE FORMACION TECNICA || CFT PUCV || TECNICO EN SERVICIO SOCIAL,1554,16,2,1,1,0,I629S5C151J2V1 | I629S5C151J1V1 | I629S7C151J1V1 | I629S0C151J2V1 | I629S4C151J1V1 | I629S6C151J1V1 | I629S7C151J2V1 | I629S2C151J1V1,TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL | TECNICO EN TRABAJO SOCIAL,Técnico de Nivel Superior en Trabajo Social
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || INGENIERIA EN PREVENCION DE RIESGOS,1538,26,1,1,,,I143S9C77J2V2 | I143S28C77J4V1 | I143S17C77J1V1 | I143S2C77J3V1 | I143S12C77J1V1 | I143S13C77J2V2 | I143S20C77J1V1 | I143S31C77J2V2,INGENIERIA EN PREVENCION DE RIESGOS,
last_ingreso,inst_type_generic,71 || UNIVERSIDADES || UNIVERSIDAD DE SANTIAGO DE CHILE || INGENIERIA COMERCIAL,1536,4,3,1,1,1,I71S1C560J2V2 | I71S1C23J1V1 | I71S1C133J2V2 | I71S1C560J2V1,PLAN ESPECIAL INGENIERIA COMERCIAL EN ADMINISTRACION DE EMPRESAS | INGENIERIA COMERCIAL | PLAN ESPECIAL INGENIERIA COMERCIAL,Ingeniería Comercial
last_ingreso,inst_type_generic,104 || INSTITUTOS PROFESIONALES || IP ESCUELA DE CONTADORES AUDITORES DE SANTIAGO || CONTADOR AUDITOR,1533,2,1,1,,,I104S1C1J1V1 | I104S1C1J2V1,CONTADOR AUDITOR,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN MINERIA,1530,16,2,1,,,I143S23C619J1V2 | I143S21C619J1V2 | I143S28C736J4V1 | I143S17C619J1V2 | I143S5C619J1V2 | I143S9C619J1V2 | I143S9C619J2V2 | I143S26C619J1V2,TECNICO EN MINERIA | TECNICO EN GESTION DE PROCESOS MINEROS,
last_ingreso,inst_type_generic,88 || UNIVERSIDADES || UNIVERSIDAD TECNICA FEDERICO SANTA MARIA || INGENIERIA CIVIL PLAN COMUN Y LICENCIATURA EN CIENCIAS DE LA INGENIERIA,1527,4,2,1,1,1,I88S6C10J1V1 | I88S1C56J1V1 | I88S6C56J1V1 | I88S1C10J1V1,INGENIERIA CIVIL | INGENIERIA CIVIL PLAN COMUN,Ingeniería Civil
last_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO JURIDICO,1521,10,1,1,1,1,I260S47C100J2V1 | I260S11C100J1V1 | I260S25C100J1V1 | I260S21C100J1V1 | I260S22C100J1V1 | I260S12C100J1V1 | I260S2C100J2V1 | I260S1C100J2V1,TECNICO JURIDICO,Técnico Jurídico
