school_rbd,analysis_sample,outcome,n_students_regression,n_total,controlled_value_added,controlled_value_added_centered_student,controlled_value_added_se,controlled_value_added_resid_sd,controlled_value_added_se_method,eb_tau2,eb_tau,eb_reliability,eb_method,controlled_value_added_eb,controlled_value_added_eb_centered_student
701,All,higher_ed_enrolled_m1,287,757456,0.021660538,-0.0399969,0.029771807,0.44548002,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.802196829328901,stata_normal_normal_weighted_by_n_students_regression,-0.0320853861048305,-0.0314524408727012
704,All,higher_ed_enrolled_m1,568,757456,0.1497442,0.088086754,0.032164905,0.33242032,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.776511823401677,stata_normal_normal_weighted_by_n_students_regression,0.0684004060185199,0.0690333512506493
705,All,higher_ed_enrolled_m1,875,757456,0.041300122,-0.020357318,0.02183214,0.45401987,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.882926381280355,stata_normal_normal_weighted_by_n_students_regression,-0.0179740133173313,-0.017341068085202
706,All,higher_ed_enrolled_m1,1,757456,-0.62318182,-0.68483925,0.40578508,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.0213642182456868,stata_normal_normal_weighted_by_n_students_regression,-0.01463105522625,-0.0139981099941207
709,All,higher_ed_enrolled_m1,1,757456,-0.48146346,-0.54312086,0.40578264,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.0213644700770323,stata_normal_normal_weighted_by_n_students_regression,-0.0116034894389136,-0.0109705442067843
712,All,higher_ed_enrolled_m1,1,757456,-0.55382121,-0.61547863,0.40656665,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.0212839044870088,stata_normal_normal_weighted_by_n_students_regression,-0.0130997885323369,-0.0124668433002076
763,All,higher_ed_enrolled_m1,329,757456,0.19677824,0.13512079,0.043973759,0.33939755,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.650222902313358,stata_normal_normal_weighted_by_n_students_regression,0.0878586349331315,0.0884915801652608
766,All,higher_ed_enrolled_m1,506,757456,0.071373232,0.009715789,0.039846092,0.372639,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.693632428955444,stata_normal_normal_weighted_by_n_students_regression,0.0067391863045681,0.0073721315366974
767,All,higher_ed_enrolled_m1,131,757456,0.22338833,0.16173089,0.060040403,0.29642305,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.499292458155516,stata_normal_normal_weighted_by_n_students_regression,0.0807510113557981,0.0813839565879274
768,All,higher_ed_enrolled_m1,740,757456,0.045633279,-0.016024163,0.023374308,0.4311761,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.86806192166393,stata_normal_normal_weighted_by_n_students_regression,-0.0139099657279943,-0.013277020495865
769,All,higher_ed_enrolled_m1,344,757456,0.12806198,0.066404544,0.064107172,0.29494461,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.466573127884345,stata_normal_normal_weighted_by_n_students_regression,0.030982575684622,0.0316155209167513
770,All,higher_ed_enrolled_m1,147,757456,0.043982327,-0.017675113,0.079925567,0.321551,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.360087059589485,stata_normal_normal_weighted_by_n_students_regression,-0.006364579479711,-0.0057316342475817
772,All,higher_ed_enrolled_m1,386,757456,0.062439382,0.00078194065,0.027223561,0.44198787,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.829068466516703,stata_normal_normal_weighted_by_n_students_regression,0.0006482823223451,0.0012812275544744
774,All,higher_ed_enrolled_m1,66,757456,0.094220378,0.032562938,0.076538928,0.38266832,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.380272050749531,stata_normal_normal_weighted_by_n_students_regression,0.0123827750201726,0.0130157202523019
799,All,higher_ed_enrolled_m1,173,757456,0.05761141,-0.0040460289,0.041513909,0.43146399,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.675933999054692,stata_normal_normal_weighted_by_n_students_regression,-0.0027348485436087,-0.0021019033114793
800,All,higher_ed_enrolled_m1,1,757456,-0.32068548,-0.38234293,0.40879029,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.0210578466488175,stata_normal_normal_weighted_by_n_students_regression,-0.0080513189389858,-0.0074183737068564
802,All,higher_ed_enrolled_m1,389,757456,0.056730267,-0.0049271719,0.030232726,0.45916191,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.797275978419475,stata_normal_normal_weighted_by_n_students_regression,-0.0039283157767711,-0.0032953705446418
803,All,higher_ed_enrolled_m1,1,757456,-0.34731543,-0.40897289,0.40562308,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.0213809223925186,stata_normal_normal_weighted_by_n_students_regression,-0.0087442176590315,-0.0081112724269021
845,All,higher_ed_enrolled_m1,335,757456,0.0977984,0.036140956,0.043119267,0.37896734,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.659095359601787,stata_normal_normal_weighted_by_n_students_regression,0.0238203363619541,0.0244532815940835
892,All,higher_ed_enrolled_m1,1,757456,0.28074136,0.21908392,0.40770766,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.0211674589649218,stata_normal_normal_weighted_by_n_students_regression,0.0046374498343037,0.0052703950664331
908,All,higher_ed_enrolled_m1,1,757456,-0.37446514,-0.4361226,0.41136262,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.020800773614941,stata_normal_normal_weighted_by_n_students_regression,-0.0090716874480017,-0.0084387422158724
964,All,higher_ed_enrolled_m1,13,757456,-0.27306333,-0.33472076,0.11612519,0.40254146,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.210463741189358,stata_normal_normal_weighted_by_n_students_regression,-0.0704465835703807,-0.0698136383382514
967,All,higher_ed_enrolled_m1,282,757456,0.098312274,0.03665483,0.038718138,0.38160706,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.705699661871968,stata_normal_normal_weighted_by_n_students_regression,0.0258673011056573,0.0265002463377867
968,All,higher_ed_enrolled_m1,362,757456,-0.0055282679,-0.067185707,0.034518234,0.47209814,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.751051810306869,stata_normal_normal_weighted_by_n_students_regression,-0.0504599471761598,-0.0498270019440304
982,All,higher_ed_enrolled_m1,32,757456,0.26466149,0.20300406,0.08202789,0.36081684,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.34821075676297,stata_normal_normal_weighted_by_n_students_regression,0.0706881980797275,0.0713211433118568
987,All,higher_ed_enrolled_m1,303,757456,0.094444394,0.03278695,0.04877026,0.35008052,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.601798345756536,stata_normal_normal_weighted_by_n_students_regression,0.0197311325323887,0.020364077764518
988,All,higher_ed_enrolled_m1,133,757456,0.048382975,-0.013274466,0.04415305,0.44803634,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.648369827454386,stata_normal_normal_weighted_by_n_students_regression,-0.0086067630470638,-0.0079738178149345
1013,All,higher_ed_enrolled_m1,246,757456,-0.034015577,-0.095673017,0.044013601,0.46550456,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.649810850012273,stata_normal_normal_weighted_by_n_students_regression,-0.0621693646520276,-0.0615364194198982
1036,All,higher_ed_enrolled_m1,299,757456,0.11684188,0.055184431,0.043984268,0.38116843,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.650114201566547,stata_normal_normal_weighted_by_n_students_regression,0.035876182522094,0.0365091277542233
1048,All,higher_ed_enrolled_m1,486,757456,0.024399638,-0.037257802,0.035607643,0.44098341,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.739252038126317,stata_normal_normal_weighted_by_n_students_regression,-0.0275429058879887,-0.0269099606558594
1049,All,higher_ed_enrolled_m1,1,757456,-0.70045388,-0.76211137,0.4062975,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.0213115109898568,stata_normal_normal_weighted_by_n_students_regression,-0.0162417448023656,-0.0156087995702363
1119,All,higher_ed_enrolled_m1,133,757456,0.045585267,-0.016072173,0.055005018,0.33408174,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.542982758915965,stata_normal_normal_weighted_by_n_students_regression,-0.0087269126845317,-0.0080939674524023
1120,All,higher_ed_enrolled_m1,11,757456,-0.1507611,-0.21241854,0.1248407,0.41984439,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.187418556527139,stata_normal_normal_weighted_by_n_students_regression,-0.0398111764377755,-0.0391782312056461
1121,All,higher_ed_enrolled_m1,386,757456,0.06576582,0.0041083838,0.029776365,0.44116944,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.802148243453851,stata_normal_normal_weighted_by_n_students_regression,0.0032955328262569,0.0039284780583862
1123,All,higher_ed_enrolled_m1,143,757456,0.10852981,0.046872362,0.049065579,0.45598984,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.598901421585247,stata_normal_normal_weighted_by_n_students_regression,0.0280719245085671,0.0287048697406964
1125,All,higher_ed_enrolled_m1,1,757456,-0.42752954,-0.489187,0.40949178,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.0209872742913271,stata_normal_normal_weighted_by_n_students_regression,-0.0102667018492917,-0.0096337566171624
1148,All,higher_ed_enrolled_m1,163,757456,0.023118021,-0.038539417,0.054527014,0.38772964,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.547311227303943,stata_normal_normal_weighted_by_n_students_regression,-0.0210930556913434,-0.020460110459214
1149,All,higher_ed_enrolled_m1,53,757456,-0.098579042,-0.16023648,0.083009757,0.42511016,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.342829324249221,stata_normal_normal_weighted_by_n_students_regression,-0.0549337634587797,-0.0543008182266503
1161,All,higher_ed_enrolled_m1,1,757456,-0.20530345,-0.26696089,0.40871352,,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.0210655915395942,stata_normal_normal_weighted_by_n_students_regression,-0.0056236891015907,-0.0049907438694613
1164,All,higher_ed_enrolled_m1,131,757456,0.11656308,0.054905642,0.067914709,0.38351378,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.437995796436069,stata_normal_normal_weighted_by_n_students_regression,0.0240484402881125,0.0246813855202419
1167,All,higher_ed_enrolled_m1,316,757456,0.016690852,-0.044966586,0.03673242,0.44619089,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.727085549711058,stata_normal_normal_weighted_by_n_students_regression,-0.0326945548678311,-0.0320616096357017
1183,All,higher_ed_enrolled_m1,269,757456,0.08924178,0.027584339,0.033154432,0.42020741,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.765819171324603,stata_normal_normal_weighted_by_n_students_regression,0.0211246152849976,0.021757560517127
1184,All,higher_ed_enrolled_m1,83,757456,0.070421286,0.008763846,0.061175305,0.46413448,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.489930879220692,stata_normal_normal_weighted_by_n_students_regression,0.0042936787524964,0.0049266239846258
1190,All,higher_ed_enrolled_m1,118,757456,0.06221303,0.00055559014,0.067007139,0.33227286,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.444629756742385,stata_normal_normal_weighted_by_n_students_regression,0.0002470318796786,0.0008799771118079
1194,All,higher_ed_enrolled_m1,809,757456,0.06764558,0.0059881401,0.021175325,0.39037177,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.889095196405513,stata_normal_normal_weighted_by_n_students_regression,0.0053240266141856,0.005956971846315
1195,All,higher_ed_enrolled_m1,713,757456,0.1036458,0.041988362,0.021522207,0.42549253,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.885850042665764,stata_normal_normal_weighted_by_n_students_regression,0.0371953919322393,0.0378283371643687
1196,All,higher_ed_enrolled_m1,267,757456,-0.025131954,-0.086789392,0.028961031,0.46811482,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.810813222493332,stata_normal_normal_weighted_by_n_students_regression,-0.0703699865635293,-0.0697370413314
1198,All,higher_ed_enrolled_m1,35,757456,-0.035711333,-0.097368777,0.076446004,0.47852662,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.380844793015762,stata_normal_normal_weighted_by_n_students_regression,-0.0370823916805497,-0.0364494464484203
1199,All,higher_ed_enrolled_m1,130,757456,-0.015428548,-0.077085987,0.039332718,0.4563396,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.699116007710524,stata_normal_normal_weighted_by_n_students_regression,-0.0538920473123319,-0.0532591020802025
1206,All,higher_ed_enrolled_m1,46,757456,-0.062197518,-0.12385496,0.062009789,0.44527903,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.483161558232109,stata_normal_normal_weighted_by_n_students_regression,-0.0598419542995009,-0.0592090090673715
1213,All,higher_ed_enrolled_m1,881,757456,0.07446266,0.012805218,0.020178488,0.45054427,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.898253797152565,stata_normal_normal_weighted_by_n_students_regression,0.0115023355757188,0.0121352808078482
1214,All,higher_ed_enrolled_m1,308,757456,0.096951641,0.035294201,0.030390004,0.34204021,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.795593515929136,stata_normal_normal_weighted_by_n_students_regression,0.0280798376331115,0.0287127828652409
1225,All,higher_ed_enrolled_m1,393,757456,0.09681493,0.035157491,0.033901427,0.32318357,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.757733074242471,stata_normal_normal_weighted_by_n_students_regression,0.0266399933620876,0.027272938594217
1226,All,higher_ed_enrolled_m1,79,757456,0.048062179,-0.01359526,0.062770776,0.41544884,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.477072597288061,stata_normal_normal_weighted_by_n_students_regression,-0.0064859259082165,-0.0058529806760871
1255,All,higher_ed_enrolled_m1,272,757456,0.080507495,0.018850056,0.028260848,0.42471012,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.818207573259745,stata_normal_normal_weighted_by_n_students_regression,0.015423258937312,0.0160562041694414
1257,All,higher_ed_enrolled_m1,10,757456,-0.35342652,-0.41508397,0.13040403,0.33411783,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.174499245116363,stata_normal_normal_weighted_by_n_students_regression,-0.0724318402737331,-0.0717988950416038
1260,All,higher_ed_enrolled_m1,108,757456,0.055530846,-0.0061265933,0.053078674,0.4057253,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.560614126194584,stata_normal_normal_weighted_by_n_students_regression,-0.0034346547923525,-0.0028017095602232
1261,All,higher_ed_enrolled_m1,106,757456,0.037771795,-0.023885645,0.04355691,0.481969,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.654542875999489,stata_normal_normal_weighted_by_n_students_regression,-0.0156341787746057,-0.0150012335424764
1262,All,higher_ed_enrolled_m1,1032,757456,0.09333764,0.031680197,0.018603291,0.44149336,stata_areg_centered_student_vce_unadjusted,0.0035946620991558,0.0599555009916171,0.912178410641881,stata_normal_normal_weighted_by_n_students_regression,0.0288979913088695,0.0295309365409989
