school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
366,All,log_program_income_area_clp_m1,.17413056,.17845763,.042725403,.3788428,stata_areg_centered_student_vce_unadjusted,224,565432,.001825460049706,.0318471266339764,.0029624055981986,.0544279854321154,.6187319812315726,.1104174446445268,.1123520182121617,stata_normal_normal_weighted_by_n_students_regression
367,All,log_program_income_area_clp_m1,.020640047,.024967112,.050144114,.46363705,stata_areg_centered_student_vce_unadjusted,285,565432,.0025144321287552,.00062335666107,.0029624055981986,.0544279854321154,.5408970916956987,.0135046381049144,.0154392116725494,stata_normal_normal_weighted_by_n_students_regression
371,All,log_program_income_area_clp_m1,.056581404,.06090847,.24812092,.50819856,stata_areg_centered_student_vce_unadjusted,4,565432,.0615639903808793,.0037098417474812,.0029624055981986,.0544279854321154,.0459099807644471,.0027963067559811,.0047308803236161,stata_normal_normal_weighted_by_n_students_regression
372,All,log_program_income_area_clp_m1,-.11792062,-.11359356,.073318198,.42307615,stata_areg_centered_student_vce_unadjusted,182,565432,.0053755582053674,.0129034959750762,.0029624055981986,.0544279854321154,.3552912519159186,-.040358796678328,-.0384242231106931,stata_normal_normal_weighted_by_n_students_regression
373,All,log_program_income_area_clp_m1,-.051073719,-.046746653,.062039841,.41789705,stata_areg_centered_student_vce_unadjusted,287,565432,.003848941867144,.0021852495322995,.0029624055981986,.0544279854321154,.434922108036895,-.0203311526477092,-.0183965790800743,stata_normal_normal_weighted_by_n_students_regression
379,All,log_program_income_area_clp_m1,-.052395605,-.048068538,.054590687,.41548952,stata_areg_centered_student_vce_unadjusted,376,565432,.0029801431241341,.0023105843807229,.0029624055981986,.0544279854321154,.4985075826245344,-.0239625308028595,-.0220279572352246,stata_normal_normal_weighted_by_n_students_regression
384,All,log_program_income_area_clp_m1,.0276943,.032021366,.057504945,.41805199,stata_areg_centered_student_vce_unadjusted,291,565432,.0033068186423285,.0010253678805764,.0029624055981986,.0544279854321154,.4725314464026141,.0151311024509678,.0170656760186027,stata_normal_normal_weighted_by_n_students_regression
392,All,log_program_income_area_clp_m1,.038315907,.042642973,.052157722,.42966551,stata_areg_centered_student_vce_unadjusted,220,565432,.0027204280073679,.001818423172267,.0029624055981986,.0544279854321154,.5212902231198235,.0222293651271903,.0241639386948252,stata_normal_normal_weighted_by_n_students_regression
396,All,log_program_income_area_clp_m1,.0053325994,.0096596656,.033237845,.43322951,stata_areg_centered_student_vce_unadjusted,286,565432,.0011047543206724,.0000933091390795,.0029624055981986,.0544279854321154,.7283720476427563,.0070358304553002,.0089704040229351,stata_normal_normal_weighted_by_n_students_regression
397,All,log_program_income_area_clp_m1,-.6980983,-.69377124,.30322635,.17232673,stata_areg_centered_student_vce_unadjusted,2,565432,.0919462203883228,.4813185378275559,.0029624055981986,.0544279854321154,.0312132387062402,-.0216548473614125,-.0197202737937776,stata_normal_normal_weighted_by_n_students_regression
399,All,log_program_income_area_clp_m1,.1156129,.11993997,.035337772,.39675036,stata_areg_centered_student_vce_unadjusted,238,565432,.001248758145499,.0143855959073471,.0029624055981986,.0544279854321154,.7034648326444495,.0843735495268117,.0863081230944466,stata_normal_normal_weighted_by_n_students_regression
400,All,log_program_income_area_clp_m1,-.017867392,-.013540326,.038134869,.42336485,stata_areg_centered_student_vce_unadjusted,440,565432,.0014542682479912,.0001833404212812,.0029624055981986,.0544279854321154,.6707322526779262,-.0090819331302669,-.007147359562632,stata_normal_normal_weighted_by_n_students_regression
415,All,log_program_income_area_clp_m1,-.026985241,-.022658175,.05099266,.42403826,stata_areg_centered_student_vce_unadjusted,278,565432,.002600251396765,.0005133928905321,.0029624055981986,.0544279854321154,.5325522678965743,-.0120666623793271,-.0101320888116922,stata_normal_normal_weighted_by_n_students_regression
419,All,log_program_income_area_clp_m1,.10708062,.11140768,.43689048,,stata_areg_centered_student_vce_unadjusted,1,565432,.1908732940508031,.0124116716622967,.0029624055981986,.0544279854321154,.0152830753239104,.0017026520580313,.0036372256256662,stata_normal_normal_weighted_by_n_students_regression
