school_rbd,exam_taking_va,area_income_va,program_income_full_va,institution_income_va,math_va,exam_taking_n,area_income_n,program_income_full_n,institution_income_n,math_n,complete_decomposition_input,decomposition_order,program_income_full_component_exam_taking_va,program_income_full_component_math_va,program_income_full_component_area_income_va,program_income_full_component_institution_income_va,program_income_full_component_residual_va,program_income_full_component_sum_va,reconstruction_error
438,-0.0086726388765192,-0.0037256967866062,0.0213161022029911,0.0478118160060813,-0.137883828119856,309,173,173,173,164,TRUE,exam_math_area_institution,-0.0040029026481744,-0.0130287079122363,0.00890871396211521,0.0214313901005776,0.00800752205803598,0.0213160155603181,0
440,0.0122020920092057,-0.0165348972376259,0.0068855268727456,0.0577173887457281,-0.136656113162721,337,249,249,249,246,TRUE,exam_math_area_institution,-0.00149722777275959,-0.0148118180851272,-0.00739700429082829,0.029401961798202,0.00118952858058572,0.00688544023007264,0
441,-0.294641487795617,0.0275605627791912,0.04628167230341,0.0136356474349371,-0.277943173423442,35,8,8,8,7,TRUE,exam_math_area_institution,-0.0383288522285776,-0.00315672588681853,0.0759677585779806,-0.000584868287761479,0.012384273485914,0.0462815856607371,0
448,0.019297785438152,-0.0222766704292177,0.002361474261934,0.0413171199747038,-0.108535984385464,666,505,505,505,501,TRUE,exam_math_area_institution,-0.000645504181883735,-0.0121460831729128,-0.0167506343251226,0.0243760680481471,0.00752754125103308,0.00236138761926105,-4.33680868994202e-19
449,-0.130396812723061,0.032069298331583,0.0754379400139885,0.0875178355521437,-0.12782045985103,503,262,262,262,258,TRUE,exam_math_area_institution,-0.0186139271355118,-0.00059702975937187,0.0577914352041297,0.02659543082229,0.0102619442397795,0.0754378533713155,0
478,0.101356306368668,-0.0219257895569794,-0.0144419817952161,0.0349378822629202,-0.0309419281357791,328,312,312,312,311,TRUE,exam_math_area_institution,0.00920429821005519,-0.0105612156322943,-0.0282300726268976,0.0209873837504732,-0.00584246213922559,-0.0144420684378891,0
479,0.07388321109974,-0.0240949080108761,-0.0210679925635748,0.0016499157475248,-0.0735693150331241,486,450,450,450,449,TRUE,exam_math_area_institution,0.00590659607717139,-0.0130581598049859,-0.0254216474237275,0.00849979199068691,0.00300533995460729,-0.0210680792062478,0
486,-0.0333170563634156,0.0154352327711008,0.0362951381062736,0.0612406003122445,-0.221969736894842,324,203,203,203,195,TRUE,exam_math_area_institution,-0.00696106762065689,-0.0206833925248448,0.0394109153828571,0.0214068437963044,0.00312175242994081,0.0362950514636006,0
487,-0.105176183251183,,,,,6,,,,,FALSE,,,,,,,,
516,0.0145937285276381,-0.037947194498931,-0.0371961040760121,0.0012734540131629,-0.177991440724539,291,195,195,195,191,TRUE,exam_math_area_institution,-0.00121015036955059,-0.0199146409997698,-0.0289368029997389,0.0134753010799825,-0.000609897429608278,-0.0371961907186851,0
517,0.123700355412907,0.0144476150963357,0.0207170283474485,0.0445261121453236,-0.142623074240167,607,523,523,523,514,TRUE,exam_math_area_institution,0.0118863410402922,-0.0258151655342567,0.0210529551047854,0.0140089737798537,-0.00041616268589913,0.0207169417047755,0
518,-0.178763123433639,-0.0057979178296958,0.0002991527307989,0.0222324399622083,-0.0436863365241628,292,133,133,133,130,TRUE,exam_math_area_institution,-0.0244195229167191,0.0138070382852479,0.0107903651189072,0.0116988320257273,-0.0115776464250374,0.000299066088125945,-3.79470760369927e-19
521,0.0203691236066921,0.0368624983312704,0.051516894718744,0.0471705974795419,-0.0685519614110697,67,49,49,49,47,TRUE,exam_math_area_institution,-0.000516907308147769,-0.00752271655150408,0.0481314699744863,0.00793280022978866,0.00349216173144798,0.0515168080760711,0
526,0.0084650441082739,0.0198938314742271,0.0117438319508341,0.0520588389885341,0.187897632430331,131,114,114,114,113,TRUE,exam_math_area_institution,-0.00194580012010371,0.0238648463251679,0.00892678202284696,0.0138277580001683,-0.0329298409199183,0.0117437453081611,0
530,0.0077204188320097,-0.0418941507597864,-0.0401229278641901,-0.0009970892636639,-0.200959260164361,215,140,140,140,137,TRUE,exam_math_area_institution,-0.00203518037877857,-0.0219924019554785,-0.0311747551431976,0.013946702800004,0.00113262017058757,-0.0401230145068631,0
531,0.0620630622141287,0.0544059488036831,0.0637424718589109,0.0819552813720908,-0.0720666240445546,83,62,62,62,60,TRUE,exam_math_area_institution,0.00448777778205303,-0.0117889075119681,0.0657380123746064,0.0164138061975077,-0.011108303625961,0.0637423852162379,0
532,-0.276304517611148,0.0162645081891388,0.0234644597916273,0.0341454006491454,0.176367314634927,82,9,9,9,9,TRUE,exam_math_area_institution,-0.0361277946085306,0.0488060034893927,0.025405475641458,0.00864437240390502,-0.0232636837772707,0.0234643731489543,-3.46944695195361e-18
535,0.0367220971813179,0.0103789305418754,0.0229155233424918,0.058173495460474,-0.0721510504729524,107,80,80,80,76,TRUE,exam_math_area_institution,0.00144600350725742,-0.00945824203663132,0.0167669718578058,0.0206870504768025,-0.00652634710541557,0.0229154366998188,0
565,0.0929139336958299,0.0143543433910906,0.0203245709334322,0.0180726368353821,-0.145252488027288,251,226,226,226,222,TRUE,exam_math_area_institution,0.00819092748872604,-0.0232821027636011,0.0232895409216192,0.00342286257261637,0.00870325607139878,0.0203244842907592,0
566,-0.0104245212767219,,,,,1,,,,,FALSE,,,,,,,,
567,0.0851742199779031,0.0785936236562594,0.0939436541882196,0.0650538168879696,0.0525969929743988,293,270,270,270,267,TRUE,exam_math_area_institution,0.00726189964582462,0.00079983662699056,0.0820548469802255,0.00118130440011837,0.00264567989238756,0.0939435675455466,0
568,0.107674750110688,-0.018009757134472,-0.0242564247117267,-0.0039682417460664,-0.064074913045905,167,156,156,156,156,TRUE,exam_math_area_institution,0.00996272550776604,-0.0150580015276178,-0.0215099531797388,0.00415216536901046,-0.00180344752381955,-0.0242565113543997,0
570,0.120012298429326,0.0832405467194527,0.108381425002573,0.0466543643568509,0.0317756876953885,168,157,157,157,156,TRUE,exam_math_area_institution,0.0114436492626858,-0.0048771125373441,0.0866571981193839,-0.00772716549036285,0.0228847690055373,0.1083813383599,0
573,0.084165271209549,0.0292801204737694,0.0297614883726968,0.0380289761596942,-0.0367900855992177,282,263,263,263,258,TRUE,exam_math_area_institution,0.00714079161366434,-0.00966405104240611,0.0324355595829384,0.00623366005675442,-0.00638455848092725,0.0297614017300238,3.46944695195361e-18
574,-0.13852170306211,-0.0001387026591738,0.0027549833243003,-0.0151863636491795,-0.291724332978118,640,372,372,372,356,TRUE,exam_math_area_institution,-0.0195891892215001,-0.0192044702017893,0.0343266631319766,-0.00396495816690236,0.0111868511398425,0.00275489668162734,0
575,-0.118819322302622,-0.0035466274716974,-0.0090339859615734,0.0376753567694863,-0.110142929600945,600,369,369,369,360,TRUE,exam_math_area_institution,-0.0172242360767069,0.000421415388595834,0.0145355046823734,0.0174457442593595,-0.0242125008578682,-0.00903407260424635,-1.73472347597681e-18
578,-0.139878524664002,-0.0321594406094308,-0.0335705898946114,-0.0294698246546013,-0.145380009625513,154,66,66,66,64,TRUE,exam_math_area_institution,-0.019752053778504,-0.00179511890255646,-0.0141630832624356,-0.000519185381092678,0.00265876478730439,-0.0335706765372843,0
579,0.0828765444803754,0.0845097743474219,0.0932233319788583,0.0869127605171306,-0.086766358600791,455,422,422,422,416,TRUE,exam_math_area_institution,0.0069861007482231,-0.0154474752292717,0.100158976480899,0.00898239712588767,-0.00745675378955307,0.0932232453361854,0
580,0.102454988840967,0.105479273049836,0.12312848206225,0.0813384965685349,0.414953364023099,424,413,413,413,410,TRUE,exam_math_area_institution,0.00933617732657979,0.0419998622289212,0.0829063985288564,-0.00277662119154001,-0.00833742147324032,0.123128395419577,0
581,0.114874897423763,-0.0397620914833003,-0.0391563359685265,-0.0225740493531493,0.0397001167003912,162,150,150,150,148,TRUE,exam_math_area_institution,0.0108269871033009,-0.00346667637908394,-0.0553611792606561,0.0028339450745437,0.006010500850696,-0.0391564226111995,0
582,0.0694696635586587,0.0346914895621676,0.0352033237132744,0.0319963571437782,0.17010650349451,213,197,197,197,197,TRUE,exam_math_area_institution,0.00537682085536487,0.0161288851817912,0.0231704926825949,0.000957506265491758,-0.0104304679146413,0.0352032370706014,0
583,0.123016400468768,0.0109845257677756,0.010264582636379,0.0128314386265808,0.130681511063797,259,251,251,251,251,TRUE,exam_math_area_institution,0.0118042432767892,0.00652670472995521,-0.0047121743501416,0.000697947786784039,-0.00405222544968084,0.010264495993706,0
585,0.0553891498943622,0.0685595712526138,0.108093154352793,0.046605506287446,0.582095590077613,182,178,178,178,178,TRUE,exam_math_area_institution,0.00368668221287393,0.0660875009081269,0.0302793074239248,-0.00605981083523151,0.0140993880004259,0.10809306771012,0
587,0.0652979317973273,0.0508863246026148,0.089085763025528,0.0307177203451461,0.626642872677949,77,75,75,75,74,TRUE,exam_math_area_institution,0.00487607171907367,0.0704335353579392,0.00566985247345608,-0.00723005235726447,0.0153362691896505,0.089085676382855,0
589,0.111067066683772,0.0158501506984381,0.0080870116077824,0.011257970408001,0.10083517914209,105,97,97,97,97,TRUE,exam_math_area_institution,0.0103699184173734,0.00410540625126944,0.00410611186792859,-0.0012630126743897,-0.00923149889707233,0.00808692496510945,-1.73472347597681e-18
590,0.0960813031178454,0.0600814743401364,0.0700427394478459,0.0436793272058514,0.416326074269506,267,249,249,249,249,TRUE,exam_math_area_institution,0.00857111911971509,0.0427506965851362,0.0309245813624485,-0.00376514147598082,-0.00843860278614599,0.070042652805173,0
591,0.0824484624540054,0.0665422348318137,0.111601546846322,0.0731438526994974,0.289898708693824,193,183,183,183,183,TRUE,exam_math_area_institution,0.00693471640300859,0.0290781728905669,0.049409180404354,0.00690953300350355,0.0192698575022161,0.111601460203649,-1.38777878078145e-17
597,-0.085933870216217,-0.0058196917688044,-0.0052741048356382,0.0096538236457599,-0.0448670776953234,48,22,22,22,21,TRUE,exam_math_area_institution,-0.0132768677723849,0.00509334506959831,0.00442460065920552,0.00632820208482176,-0.00784347151955186,-0.00527419147831116,0
609,0.0128370928376014,0.0801969613674847,0.0950894165015913,0.0932915100993502,-0.128042856193207,605,403,403,403,389,TRUE,exam_math_area_institution,-0.00142100616155469,-0.013853199849527,0.103339970985225,0.0133729624508926,-0.00634939756611777,0.0950893298589184,0
610,-0.218280245990733,0.0505634849206794,0.0717617652865636,0.0229674436587047,-0.0888079232974124,319,107,107,107,103,TRUE,exam_math_area_institution,-0.0291629163373121,0.0121279714501624,0.0820803329077977,-0.00533890094549034,0.012055191568733,0.0717616786438907,0
611,-0.181247337150168,0.0570289628498092,0.0706746422187942,0.0616378882124062,-0.0739679621825089,151,57,57,57,57,TRUE,exam_math_area_institution,-0.0247177127199191,0.0104600766438878,0.0857787901204529,0.00810907925662232,-0.00895567772492263,0.0706745555761213,0
613,0.0315650520135499,-0.0588320934581138,-0.077812763562589,-0.0374586047205534,-0.102733633112705,206,154,154,154,147,TRUE,exam_math_area_institution,0.000826983382926518,-0.0125938702442973,-0.0601888402453533,0.0038568816377827,-0.0097140047363205,-0.077812850205262,0
629,-0.21902792511404,0.0610838203668863,0.084656264223052,0.0342688649224644,-0.229835656445461,151,57,57,57,57,TRUE,exam_math_area_institution,-0.0292526631610867,-0.0044590790894019,0.105515528654039,-0.00326031275329859,0.0161127039301268,0.084656177580379,0
646,-0.0128495061947011,0.0418525338135217,0.0431837216531577,0.0351308748993636,-0.110275830620641,406,270,270,270,264,TRUE,exam_math_area_institution,-0.00450426822526391,-0.00938226009691759,0.0595158693786364,0.00182217095041977,-0.00426787699638986,0.0431836350104848,0
647,-0.0592220147450719,0.0222806675801859,0.0251361057074018,0.0490382971841463,-0.0787870865729934,130,85,85,85,85,TRUE,exam_math_area_institution,-0.010070540203605,-0.00138004477433537,0.0376626312635552,0.0135748353852289,-0.0146508626061148,0.0251360190647288,3.46944695195361e-18
648,0.130325764290237,0.0133195298958054,0.0088500566706416,0.0104276770365681,0.0356841793081049,301,286,286,286,282,TRUE,exam_math_area_institution,0.0126816145532374,-0.00536811008248369,0.00505688609448155,-0.000493411915578347,-0.00302700862168829,0.00884997002796864,0
649,0.117277418495086,-0.005659508308803,-0.0131015321898916,0.0039670569706958,0.030373713415499,405,352,352,352,351,TRUE,exam_math_area_institution,0.0111153710215906,-0.00479008383294465,-0.0154850347887718,0.00292215349426319,-0.00686402472670192,-0.0131016188325646,0
656,0.0316033041432399,0.0082351439143261,0.0192148782477823,0.0172529344693698,-0.133618707075854,211,151,151,151,148,TRUE,exam_math_area_institution,0.000831574934349146,-0.0162450916698071,0.0195592731480188,0.0051355523430038,0.00993348284954466,0.0192147916051093,0
664,0.0946505378555949,-0.003668289715999,0.0004508140995464,0.0295636014418269,0.0060770272177287,191,170,170,170,167,TRUE,exam_math_area_institution,0.00839937881849334,-0.00556970083559953,-0.00968200157317372,0.0128810014116974,-0.00557795036454408,0.000450727456873444,1.0842021724855e-19
665,-0.0904033155987084,-0.0389848432725127,-0.0416488740993939,-0.0202841887155588,-0.22094955504692,360,214,214,214,200,TRUE,exam_math_area_institution,-0.0138133526288007,-0.0152900898526942,-0.0194241436697513,0.00562733765728562,0.00125128775189375,-0.0416489607420669,0
666,-0.0427272810150089,,,,,1,,,,,FALSE,,,,,,,,
668,0.0679839061688433,0.0239303539822456,0.0311587420694759,0.0511081488097177,-0.0895121362954628,94,85,85,85,85,TRUE,exam_math_area_institution,0.00519847963587791,-0.0143961965133493,0.0316020302579482,0.0135664778429822,-0.00481213579665607,0.0311586554268029,0
690,0.122391050336643,-0.0016325628787026,0.0013497347522141,0.0428069913881808,-0.0924752431546718,277,264,264,264,260,TRUE,exam_math_area_institution,0.0117291800760715,-0.0197715103449671,-0.00139026313938951,0.0180848974213128,-0.00730265590348657,0.00134964810954115,-1.0842021724855e-18
701,-0.0812582132108606,0.0086421673920286,0.0098526012551894,0.0241381300868917,-0.0261914682454598,287,166,166,166,157,TRUE,exam_math_area_institution,-0.0127156305354349,0.00686716144013029,0.0192744258847441,0.00753500896814186,-0.0111084511450649,0.00985251461251644,0
704,0.0950473016207848,0.0122193123883638,0.0074082004057953,0.043412068837969,0.0261612414284153,568,526,526,526,521,TRUE,exam_math_area_institution,0.0084470039114037,-0.00323429781171347,0.0069949196977656,0.0133870684856047,-0.0181865805199381,0.00740811376312234,8.67361737988404e-19
705,-0.139837284688573,-0.0157797082538392,-0.0177647770867344,-0.0204978419088959,-0.203558476354786,875,463,463,463,453,TRUE,exam_math_area_institution,-0.0197471035843741,-0.0086701082694331,0.00935443016403912,-0.00169931966203176,0.00299723762239245,-0.0177648637294074,0
706,-0.0496147516140115,,,,,1,,,,,FALSE,,,,,,,,
709,-0.0284588689926517,,,,,1,,,,,FALSE,,,,,,,,
712,-0.0430612880690859,,,,,1,,,,,FALSE,,,,,,,,
763,0.117362125486933,-0.0282441557403631,-0.034912944068168,0.0158763131213698,-0.106463273334932,329,294,294,294,287,TRUE,exam_math_area_institution,0.0111255387302143,-0.0209590693257631,-0.030590592167094,0.0156249420305872,-0.0101138499787853,-0.034913030710841,0
766,0.0865236868708845,-0.0541834177807139,-0.0721029086742912,-0.0336846382537094,-0.005079521371987,506,459,459,459,455,TRUE,exam_math_area_institution,0.00742388138860531,-0.00613670487805303,-0.0664388384942575,0.00320297004960306,-0.010154303382862,-0.0721029953169642,0
767,0.148633495545176,0.0313316110791109,0.0443938752224408,0.0656189851042957,-0.0336425615000502,131,123,123,123,120,TRUE,exam_math_area_institution,0.0148791625112194,-0.0152469664944229,0.0300793224850782,0.0165589259148108,-0.00187665583691754,0.0443937885797679,0
768,-0.123125568428695,-0.0252530772944872,-0.0336623727474137,-0.0237455089050087,-0.100677209936727,740,468,468,468,462,TRUE,exam_math_area_institution,-0.0177411314936836,0.00193711578319539,-0.0109351435219601,-0.000674137825920357,-0.00624916233171798,-0.0336624593900867,0
769,0.138392612084054,0.0342103131630369,0.0579831893609244,0.0459360781836271,0.228503958403838,344,337,337,337,336,TRUE,exam_math_area_institution,0.013649909567502,0.0166598107361041,0.0131755391197677,0.0062172724147578,0.00828057088011983,0.0579831027182514,6.93889390390723e-18
770,0.0603036256585596,0.003901830285813,0.0320525493835539,0.0236177227680149,0.59676913625874,147,143,143,143,142,TRUE,exam_math_area_institution,0.00427658579130068,0.0673665940753088,-0.0457411524647615,0.0048425413867116,0.00130789395232142,0.0320524627408809,0
772,-0.112998266117049,-0.0038265358202429,-0.0069579373211348,-0.0222385868047648,-0.160374531198667,386,206,206,206,203,TRUE,exam_math_area_institution,-0.0165255121356696,-0.00604886470943548,0.0178201512926211,-0.00648913551548049,0.00428533710415662,-0.00695802396380776,0
774,0.0345535163262412,0.0130823248277973,0.0165402393003962,0.0453121183314599,-0.0479345621765475,66,61,61,61,61,TRUE,exam_math_area_institution,0.00118570034006368,-0.00639784597884304,0.018098995479763,0.0144923367860072,-0.0108390339692676,0.0165401526577232,0
799,-0.0710888401138403,0.0209286088205143,0.0330401415993421,0.0618316889036601,-0.246356269288785,173,101,101,101,99,TRUE,exam_math_area_institution,-0.0114949612579522,-0.0200747508343895,0.0503066734644865,0.0201743054968429,-0.00587121191231846,0.0330400549566691,0
800,-0.0243865331002763,,,,,1,,,,,FALSE,,,,,,,,
802,-0.102160642314608,-0.0310343215038643,-0.0362818185511907,0.0145689691280277,-0.150923445634809,389,230,230,230,223,TRUE,exam_math_area_institution,-0.0152246301353395,-0.00593366724497897,-0.0150385562029919,0.0168972145431287,-0.016982266153682,-0.0362819051938637,0
