cohort_gr8,income_measure_key,income_measure_label,income_measure_order,outcome,outcome_key,outcome_label,plot_order,target_percentile,target_percentile_label,window_lower_percentile,window_upper_percentile,n_students_total,n_students,income_4to_cutpoint,log_income_4to_cutpoint,mean_income_4to,mean_log_income_4to,mean_attended_va_eb,sd_attended_va_eb,se_attended_va_eb
2017,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,184862,9243,350000,12.7656884334656,350000,12.7656884334656,0.000361157461665463,0.210302723301718,0.00218745143661014
2018,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,199338,9967,350000,12.7656884334656,350000,12.7656884334656,-0.00384335003816539,0.20845140023549,0.00208796198657039
2019,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,200817,10040,350000,12.7656884334656,350000,12.7656884334656,0.000119005896208749,0.21006378208243,0.00209644910714334
2020,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,50,p50,47.5,52.5,204562,10229,350000,12.7656884334656,350000,12.7656884334656,-0.0017948470550353,0.208815124946567,0.00206464487785294
2013,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,193936,9697,450000,13.0170028617465,453423.739300815,13.0239665826004,-0.0103159027930472,0.20043289115806,0.00203540245133653
2014,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,201271,10064,450000,13.0170028617465,464522.058823529,13.0462307607399,-0.0155300849629791,0.203626102897162,0.0020297761047666
2015,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,197538,9876,450000,13.0170028617465,479946.3345484,13.0771752476171,-0.0134002978006959,0.197695795219748,0.00198933027373232
2016,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,198203,9910,450000,13.0170028617465,485736.629667003,13.0887984591583,-0.0124257159881991,0.199834494495803,0.00200739865580036
2017,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,184862,9244,550000,13.2176735572087,511439.852877542,13.1403702041545,-0.00995727877114542,0.193116251135048,0.00200857870370148
2018,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,199338,9966,550000,13.2176735572087,503526.991772025,13.1245040888517,-0.0106071564151677,0.195311535260261,0.00195644413951781
2019,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,200817,10041,550000,13.2176735572087,503600.239020018,13.1246379038903,-0.0104175504355299,0.194220742938499,0.00193823810566345
2020,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,75,p75,72.5,77.5,204562,10228,550000,13.2176735572087,506237.778646852,13.1299450225659,-0.0125706239849706,0.194993764097978,0.00192808139160901
2013,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,193936,9697,1100000,13.9108207377686,1113117.45900794,13.901015238932,-0.0130689820762231,0.169254847533754,0.00171878841631397
2014,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,201271,10063,1100000,13.9108207377686,1109082.77849548,13.8992023815169,-0.0094961257610476,0.16723967101294,0.00166715342206278
2015,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,197538,9877,1100000,13.9108207377686,1163106.20633796,13.9430599386259,-0.00698314796150946,0.172707509659486,0.00173779560714614
2016,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,198203,9910,1100000,13.9108207377686,1180050.45408678,13.9588397930803,-0.012129647221161,0.175852632222178,0.0017664935097037
2017,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,184862,9243,1200000,13.9978321147582,1266428.64870713,14.0265586530738,-0.00417365422149392,0.17762653109649,0.00184757194070971
2018,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,199338,9967,1100000,13.9108207377686,1177545.90147487,13.958855826721,-0.0107613511255435,0.173077773016372,0.00173364060097551
2019,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,200817,10041,1100000,13.9108207377686,1169106.662683,13.9516813063208,-0.010507204094224,0.178690130100155,0.00178324937916519
2020,school_median_for_everyone,School median for everyone,2,inst_certified_years_m1,institutional_quality,Institutional quality,8,90,p90,87.5,92.5,204562,10228,1100000,13.9108207377686,1166914.35275714,13.9502978336605,-0.0149352435247883,0.176260851219124,0.00174285197722526
