school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
364,All,program_certified_years_m1,-.50399768,-.28291878,.24652959,1.7068269,stata_areg_centered_student_vce_unadjusted,117,565229,.0607768407492417,.0800430365510608,.0294328794311119,.1715601335716195,.3262717074420322,-.0923083938952926,-.0819598361525419,stata_normal_normal_weighted_by_n_students_regression
365,All,program_certified_years_m1,-.57344323,-.3523643,.20221563,1.7293595,stata_areg_centered_student_vce_unadjusted,236,565229,.0408911597366048,.1241606009559196,.0294328794311119,.1715601335716195,.4185322654877239,-.1474758295782367,-.137127271835486,stata_normal_normal_weighted_by_n_students_regression
366,All,program_certified_years_m1,-.28861964,-.067540742,.2024207,2.1976185,stata_areg_centered_student_vce_unadjusted,224,565229,.0409741384185767,.0045617518641089,.0294328794311119,.1715601335716195,.4180390013669938,-.0282346646468446,-.017886106904094,stata_normal_normal_weighted_by_n_students_regression
367,All,program_certified_years_m1,-.28893313,-.067854226,.23756808,1.5742501,stata_areg_centered_student_vce_unadjusted,285,565229,.056438592836944,.0046041959089474,.0294328794311119,.1715601335716195,.3427550343987864,-.0232573775757187,-.0129088198329681,stata_normal_normal_weighted_by_n_students_regression
371,All,program_certified_years_m1,-.93627566,-.71519673,1.1755222,.33300778,stata_areg_centered_student_vce_unadjusted,4,565229,1.381852462003863,.5115063604608436,.0294328794311119,.1715601335716195,.0208553710344536,-.014915693339294,-.0045671355965434,stata_normal_normal_weighted_by_n_students_regression
372,All,program_certified_years_m1,-.4690147,-.2479358,.347361,1.338026,stata_areg_centered_student_vce_unadjusted,182,565229,.12065966320396,.0614721616856376,.0294328794311119,.1715601335716195,.1960982132381731,-.0486197678836534,-.0382712101409027,stata_normal_normal_weighted_by_n_students_regression
373,All,program_certified_years_m1,-.33395958,-.11288068,.2939617,1.8016717,stata_areg_centered_student_vce_unadjusted,286,565229,.0864134832876609,.0127420471905462,.0294328794311119,.1715601335716195,.254068222258845,-.0286793930808793,-.0183308353381287,stata_normal_normal_weighted_by_n_students_regression
379,All,program_certified_years_m1,-.099713914,.12136498,.25863564,1.4337505,stata_areg_centered_student_vce_unadjusted,376,565229,.0668923943528767,.0147294586470628,.0294328794311119,.1715601335716195,.3055571842662576,.0370839417018586,.0474324994446093,stata_normal_normal_weighted_by_n_students_regression
384,All,program_certified_years_m1,-.56769562,-.34661672,.27244261,1.585067,stata_areg_centered_student_vce_unadjusted,291,565229,.0742249752378124,.1201431471098005,.0294328794311119,.1715601335716195,.2839425871306948,-.0984192470004782,-.0880706892577275,stata_normal_normal_weighted_by_n_students_regression
392,All,program_certified_years_m1,-.30473173,-.083652832,.24710926,1.6861762,stata_areg_centered_student_vce_unadjusted,220,565229,.0610629884215195,.0069977962029555,.0294328794311119,.1715601335716195,.3252400372472487,-.0272072502074596,-.0168586924647089,stata_normal_normal_weighted_by_n_students_regression
396,All,program_certified_years_m1,-.6398471,-.41876823,.15747355,1.2461016,stata_areg_centered_student_vce_unadjusted,286,565229,.0247979187123806,.1753668278581455,.0294328794311119,.1715601335716195,.542733657602341,-.2272796116749984,-.2169310539322478,stata_normal_normal_weighted_by_n_students_regression
397,All,program_certified_years_m1,-1.0907212,-.86964238,1.4365945,.43362692,stata_areg_centered_student_vce_unadjusted,2,565229,2.063803717885321,.7562778633454235,.0294328794311119,.1715601335716195,.014060942498734,-.012227991656929,-.0018794339141784,stata_normal_normal_weighted_by_n_students_regression
399,All,program_certified_years_m1,-.42223629,-.20115741,.16742176,1.3659121,stata_areg_centered_student_vce_unadjusted,238,565229,.0280300451103734,.040464301895608,.0294328794311119,.1715601335716195,.5122064299018206,-.1030341168608609,-.0926855591181102,stata_normal_normal_weighted_by_n_students_regression
400,All,program_certified_years_m1,-.69008088,-.46900198,.18067268,1.4086134,stata_areg_centered_student_vce_unadjusted,440,565229,.0326426156257762,.2199628557731709,.0294328794311119,.1715601335716195,.4741465115040747,-.2223756521658072,-.2120270944230566,stata_normal_normal_weighted_by_n_students_regression
415,All,program_certified_years_m1,-.59003085,-.36895195,.24159005,1.7175198,stata_areg_centered_student_vce_unadjusted,278,565229,.0583657536327289,.1361255386735543,.0294328794311119,.1715601335716195,.3352316363480337,-.1236843648934122,-.1133358071506616,stata_normal_normal_weighted_by_n_students_regression
419,All,program_certified_years_m1,-1.0503465,-.82926762,2.0698543,,stata_areg_centered_student_vce_unadjusted,1,565229,4.284296655532899,.6876847869679944,.0294328794311119,.1715601335716195,.0068230701977373,-.0056581513934233,.0046904063493274,stata_normal_normal_weighted_by_n_students_regression
420,All,program_certified_years_m1,-.32044098,-.099362098,.22382878,1.3490323,stata_areg_centered_student_vce_unadjusted,123,565229,.0500993217136314,.0098728264149939,.0294328794311119,.1715601335716195,.3700750011626868,-.0367714285430073,-.0264228708002566,stata_normal_normal_weighted_by_n_students_regression
429,All,program_certified_years_m1,-.71123683,-.49015796,.18543682,1.80717,stata_areg_centered_student_vce_unadjusted,502,565229,.0343868123660309,.2402548273607005,.0294328794311119,.1715601335716195,.4611880534407347,-.226054996411737,-.2157064386689863,stata_normal_normal_weighted_by_n_students_regression
