school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total
648,All,log_program_income_clp_m1,-.0262645840057255,-.00379857716118178,.105076245799471,.488579521066477,stata_areg_centered_student_vce_unadjusted,286,565432
649,All,log_program_income_clp_m1,-.0416841894088993,-.0192181825643555,.05599794890887,.53480392778029,stata_areg_centered_student_vce_unadjusted,352,565432
656,All,log_program_income_clp_m1,.0307490575073367,.0532150643518804,.0750483034553444,.516347826685155,stata_areg_centered_student_vce_unadjusted,151,565432
664,All,log_program_income_clp_m1,-.0128186302369143,.00964737660762944,.0764448439581587,.499476710195266,stata_areg_centered_student_vce_unadjusted,170,565432
665,All,log_program_income_clp_m1,-.105890837881576,-.0834248310370319,.0587541296070791,.614276447643925,stata_areg_centered_student_vce_unadjusted,214,565432
668,All,log_program_income_clp_m1,.0591775765537962,.0816435833983399,.0898825702898017,.484840046499753,stata_areg_centered_student_vce_unadjusted,85,565432
690,All,log_program_income_clp_m1,.000852224605726623,.0233182314502703,.0647723577581526,.481656466579532,stata_areg_centered_student_vce_unadjusted,264,565432
701,All,log_program_income_clp_m1,-.00535796580514651,.0171080410393972,.0529217052955912,.549391609723983,stata_areg_centered_student_vce_unadjusted,166,565432
704,All,log_program_income_clp_m1,.00362137176843484,.0260873786129786,.0494398858545923,.509355511872581,stata_areg_centered_student_vce_unadjusted,526,565432
705,All,log_program_income_clp_m1,-.0345896733155519,-.0121236664710081,.0385360274091086,.550759467260474,stata_areg_centered_student_vce_unadjusted,463,565432
763,All,log_program_income_clp_m1,-.044675565182844,-.0222095583383003,.0711852925233327,.496999298847219,stata_areg_centered_student_vce_unadjusted,294,565432
766,All,log_program_income_clp_m1,-.154585233975058,-.132119227130514,.0619209485277017,.551568400785586,stata_areg_centered_student_vce_unadjusted,459,565432
767,All,log_program_income_clp_m1,.117657178949607,.140123185794151,.0901544553783644,.452332729919191,stata_areg_centered_student_vce_unadjusted,123,565432
768,All,log_program_income_clp_m1,-.0634569568605957,-.040990950016052,.04004001490167,.503456071654357,stata_areg_centered_student_vce_unadjusted,468,565432
769,All,log_program_income_clp_m1,.124204757142738,.146670763987282,.0975495518139458,.503778686564954,stata_areg_centered_student_vce_unadjusted,337,565432
770,All,log_program_income_clp_m1,.0401443591278318,.0626103659723755,.112156821023817,.567073498309165,stata_areg_centered_student_vce_unadjusted,143,565432
772,All,log_program_income_clp_m1,-.0345038020377177,-.012037795193174,.0488895104172202,.560767194588852,stata_areg_centered_student_vce_unadjusted,206,565432
774,All,log_program_income_clp_m1,.0422066721382287,.0646726789827724,.113201486349819,.511421133153241,stata_areg_centered_student_vce_unadjusted,61,565432
799,All,log_program_income_clp_m1,.0706139639400049,.0930799707845486,.075344301019486,.499110202992039,stata_areg_centered_student_vce_unadjusted,101,565432
802,All,log_program_income_clp_m1,-.0550619858045719,-.0325959789600282,.0526603835574324,.544308740893543,stata_areg_centered_student_vce_unadjusted,230,565432
845,All,log_program_income_clp_m1,-.0544184038223438,-.0319523969778001,.0654076781803689,.540187364136869,stata_areg_centered_student_vce_unadjusted,296,565432
964,All,log_program_income_clp_m1,.793197920696606,.81566392754115,.571824218838298,.,stata_areg_centered_student_vce_unadjusted,1,565432
967,All,log_program_income_clp_m1,-.0201261996145157,.002339807230028,.0633901813191967,.511735430194721,stata_areg_centered_student_vce_unadjusted,232,565432
968,All,log_program_income_clp_m1,-.000747159868857801,.0217188469756859,.0636840180937689,.573192205115384,stata_areg_centered_student_vce_unadjusted,170,565432
982,All,log_program_income_clp_m1,.268320700205268,.290786707049812,.127683287767048,.438280805264489,stata_areg_centered_student_vce_unadjusted,26,565432
